                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    477,                0.35083,                 0.2697,                0.81324,                 0.9714,                0.92208,                0.95338,                0.73364,                0.93499,                0.47833,                 1.0149,             9.5886e-05,             9.5886e-05,             9.5886e-05
                    478,                0.35275,                0.26587,                0.80506,                0.97122,                0.92208,                0.95223,                0.73313,                0.93643,                0.47584,                 1.0182,             9.2585e-05,             9.2585e-05,             9.2585e-05
                    479,                0.32592,                0.25606,                0.81452,                0.97122,                0.92208,                0.95271,                0.73586,                 0.9394,                0.47314,                  1.018,             8.9285e-05,             8.9285e-05,             8.9285e-05
                    480,                0.37228,                0.27056,                0.79307,                0.97152,                0.92208,                0.95899,                 0.7405,                0.93999,                0.47219,                 1.0183,             8.5984e-05,             8.5984e-05,             8.5984e-05
                    481,                0.33992,                0.26032,                0.81526,                0.97166,                0.92208,                 0.9603,                0.74062,                0.94043,                0.47307,                 1.0198,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    482,                0.33764,                0.25586,                0.80581,                0.97174,                0.92208,                0.96104,                0.74273,                0.94017,                0.47176,                 1.0207,             7.9383e-05,             7.9383e-05,             7.9383e-05
                    483,                0.28689,                0.24225,                0.81651,                0.97134,                0.92208,                0.96189,                0.74146,                0.94404,                0.47016,                 1.0203,             7.6082e-05,             7.6082e-05,             7.6082e-05
                    484,                0.35252,                0.26766,                0.80496,                0.97118,                0.92208,                0.96148,                0.73497,                0.94227,                0.46677,                 1.0211,             7.2781e-05,             7.2781e-05,             7.2781e-05
                    485,                0.33698,                0.26252,                0.80955,                0.96961,                0.92133,                0.96065,                0.73322,                0.94213,                0.46846,                  1.016,             6.9481e-05,             6.9481e-05,             6.9481e-05
                    486,                0.31108,                0.25516,                0.82757,                0.96975,                0.92124,                0.96024,                 0.7357,                0.94227,                0.46971,                 1.0153,              6.618e-05,              6.618e-05,              6.618e-05
                    487,                0.31799,                0.25068,                0.81833,                0.97011,                0.92114,                0.95992,                0.73593,                0.94077,                0.47151,                 1.0165,             6.2879e-05,             6.2879e-05,             6.2879e-05
                    488,                0.30381,                0.23924,                0.79468,                0.97044,                0.92121,                0.96032,                0.73609,                0.93868,                0.46786,                 1.0164,             5.9579e-05,             5.9579e-05,             5.9579e-05
                    489,                0.32717,                0.24902,                 0.8148,                 0.9706,                0.92106,                0.96102,                0.73598,                0.94065,                0.46643,                  1.019,             5.6278e-05,             5.6278e-05,             5.6278e-05
                    490,                0.29156,                0.24626,                0.79558,                0.97209,                0.92208,                0.95984,                 0.7367,                0.94027,                0.46492,                 1.0178,             5.2977e-05,             5.2977e-05,             5.2977e-05
                    491,                0.35549,                0.27366,                0.77937,                0.97216,                0.92208,                0.95997,                0.73764,                0.93921,                 0.4629,                 1.0184,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    492,                0.34751,                0.25199,                0.79395,                0.97245,                0.92198,                0.96237,                0.74249,                0.93672,                0.45793,                 1.0181,             4.6376e-05,             4.6376e-05,             4.6376e-05
                    493,                0.32171,                0.25681,                0.76281,                0.97229,                0.92153,                0.96426,                 0.7399,                0.93396,                0.45739,                 1.0176,             4.3075e-05,             4.3075e-05,             4.3075e-05
                    494,                0.34337,                0.26022,                0.79777,                0.97151,                0.92208,                0.96467,                0.73866,                0.92585,                 0.4575,                 1.0114,             3.9775e-05,             3.9775e-05,             3.9775e-05
                    495,                0.33764,                0.25399,                0.78833,                0.97103,                0.92208,                0.96577,                0.74076,                0.91947,                0.45614,                 1.0061,             3.6474e-05,             3.6474e-05,             3.6474e-05
                    496,                0.33104,                0.25694,                0.78575,                0.96771,                0.92208,                0.96607,                0.74089,                0.91798,                0.45608,                 1.0038,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    497,                0.29785,                0.23563,                0.78598,                0.96759,                0.92208,                0.96654,                 0.7396,                0.91734,                0.45554,                 1.0022,             2.9873e-05,             2.9873e-05,             2.9873e-05
                    498,                0.33214,                 0.2473,                0.78934,                0.97245,                0.92836,                0.96659,                0.74029,                0.91374,                 0.4545,                 1.0016,             2.6572e-05,             2.6572e-05,             2.6572e-05
                    499,                0.32601,                0.25402,                0.80148,                0.96548,                0.92965,                0.96652,                   0.74,                0.91434,                0.45058,                 1.0015,             2.3271e-05,             2.3271e-05,             2.3271e-05
                    500,                0.31073,                0.25565,                0.79396,                0.96329,                0.92973,                0.96722,                0.73454,                0.91486,                0.45017,                 1.0022,             1.9971e-05,             1.9971e-05,             1.9971e-05
